studyName,germplasmDbId,germplasmName,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,Ear Height [cm]|G2F:0000005,Grain Moisture [percent]|G2F:0000009,Grain Yield [bu/acre]|G2F:0000012,Mean Pixel Value|Merged 3 Bands NRN|NDVI Vegetative Index Image|day 110|COMP:0005283,Mean Pixel Value|Merged 3 Bands NRN|NDVI Vegetative Index Image|day 54|COMP:0006948,Mean Pixel Value|Merged 3 Bands NRN|NDVI Vegetative Index Image|day 62|COMP:0002928,Mean Pixel Value|Merged 3 Bands NRN|NDVI Vegetative Index Image|day 67|COMP:0007188,Mean Pixel Value|Merged 3 Bands NRN|NDVI Vegetative Index Image|day 74|COMP:0007758,Mean Pixel Value|Merged 3 Bands NRN|NDVI Vegetative Index Image|day 84|COMP:0007548,Mean Pixel Value|Merged 3 Bands NReN|NDRE Vegetative Index Image|day 110|COMP:0005313,Mean Pixel Value|Merged 3 Bands NReN|NDRE Vegetative Index Image|day 54|COMP:0006963,Mean Pixel Value|Merged 3 Bands NReN|NDRE Vegetative Index Image|day 62|COMP:0002943,Mean Pixel Value|Merged 3 Bands NReN|NDRE Vegetative Index Image|day 67|COMP:0007203,Mean Pixel Value|Merged 3 Bands NReN|NDRE Vegetative Index Image|day 74|COMP:0007773,Mean Pixel Value|Merged 3 Bands NReN|NDRE Vegetative Index Image|day 84|COMP:0007563
2019_NYH2,47398,PHW65_MoG_0448/PHT69,2019_NYH2_plot_25,1,1,25,27,2,139,19.7,170.1338584,0.829614547488093,0.782642926055238,0.889607080725539,0.86272254408593,0.844824575706929,0.786061758082995,0.494850740814881,0.464375813768338,0.587627582669689,0.56938849027909,0.550548115989293,0.466030323265179
2019_NYH2,46971,Mo44_PHW65_0320/PHT69,2019_NYH2_plot_250,1,1,250,52,6,137,20.7,177.6088444,0.844245283918137,0.767088675633323,0.880408929920501,0.892627050021223,0.858601348952787,0.774095974213737,0.552743541104661,0.457724404163859,0.585917008019185,0.609561466570812,0.572121698093508,0.46092267162046
2019_NYH2,46948,Mo44_PHW65_0242/PHT69,2019_NYH2_plot_251,1,1,251,52,7,131,19.5,159.124994,0.839918560859508,0.806232048719671,0.891335260155671,0.883108341986847,0.848,0.807069245292929,0.500148349232446,0.492865100361306,0.598278612965158,0.600457344052726,0.56170001675884,0.494038308965205
2019_NYH2,46893,Mo44_PHW65_0118/PHT69,2019_NYH2_plot_252,1,1,252,51,7,129,20.1,144.9104752,0.838343548730463,0.741167650021983,0.862406448616916,0.864481595817495,0.814528573822691,0.741691338878707,0.526579414783252,0.460357205368968,0.58037136381594,0.585929778892945,0.541694821518351,0.461473753465858
2019_NYH2,47215,PHW65/PHT69,2019_NYH2_plot_253,1,1,253,50,7,133,22.2,95.1864328,0.8382209562408,0.704676829612846,0.847607344104132,0.862149107444547,0.822124015418133,0.704635196810996,0.530531266130111,0.431632204438674,0.558831846630487,0.57854279217109,0.546627953745601,0.432769397058132
2019_NYH2,43272,2369/LH123HT,2019_NYH2_plot_254,1,1,254,49,7,160,22.8,162.1851568,0.82992818316797,0.730039005592368,0.840005128951545,0.847939993954287,0.825689626277862,0.731051188274548,0.498850166000752,0.446696549760465,0.553776641091219,0.564709171471129,0.550162895927602,0.447396632415831
2019_NYH2,47146,PHN11_PHW65_0333/PHT69,2019_NYH2_plot_255,1,1,255,48,7,117,22.6,145.2618432,0.853535210639342,0.717822183152127,0.86046709957069,0.871182985852569,0.848729177140942,0.712822915716406,0.525831501271292,0.431279112519109,0.561374235299646,0.580227879126334,0.555695994637171,0.428990747574936
2019_NYH2,47101,PHN11_PHW65_0225/PHT69,2019_NYH2_plot_256,1,1,256,47,7,131,20.2,170.3337384,0.854124757084588,0.76801704023143,0.882121999736621,0.874494611328036,0.848961119490531,0.768004216799193,0.51376116594373,0.466270705934725,0.597660782234421,0.597990975286193,0.562402547343724,0.466648095271258
2019_NYH2,47125,PHN11_PHW65_0285/PHT69,2019_NYH2_plot_257,1,1,257,46,7,135,19,158.409108,0.823548911277218,0.801673426803771,0.872145911740447,0.858827550105968,0.830535109770404,0.798784772614812,0.498593613591033,0.486947215802045,0.585371814331954,0.579186567169949,0.553213340036869,0.485678368344377
2019_NYH2,47060,PHN11_PHW65_0118/PHT69,2019_NYH2_plot_258,1,1,258,45,7,144,20,155.696,0.839033053585425,0.725856478217961,0.82721199897421,0.850985576923077,0.789497379356428,0.721066337150961,0.500308933453134,0.445422993672303,0.553152572446441,0.574580662393162,0.519233560943014,0.442985766137838
2019_NYH2,47070,PHN11_PHW65_0140/PHT69,2019_NYH2_plot_259,1,1,259,44,7,127,20.5,192.107298,0.851219842336546,0.804548947733612,0.881130587264952,0.876815208121184,0.843009049773756,0.806343039118933,0.515027214580533,0.480368106639244,0.586828436570811,0.58726677074079,0.551442098206804,0.481552511036841
2019_NYH2,47375,PHW65_MoG_0377/PHT69,2019_NYH2_plot_26,1,1,26,28,2,134,21.5,142.288786,0.85519092642839,0.750560404016473,0.879985167626612,0.880638197586727,0.856918384447796,0.750515835828198,0.501152083601011,0.457283550203526,0.590575898086347,0.585661136249372,0.566428858722976,0.457248239772435
2019_NYH2,47188,PHN11_PHW65_0451/PHT69,2019_NYH2_plot_260,1,1,260,43,7,100,18.8,170.3322656,0.824222215867387,0.737549281717479,0.846885536023728,0.827100141118833,0.833450645215351,0.742508770038397,0.495631877122912,0.439521231220866,0.556962976011493,0.551934079806537,0.546883023294788,0.44162250548041
2019_NYH2,47098,PHN11_PHW65_0221/PHT69,2019_NYH2_plot_261,1,1,261,42,7,113,21.6,68.5382208,0.770872188979589,0.439376385965928,0.644379847379036,0.726852972201539,0.630209150326798,0.445901648407848,0.454991556583634,0.267668076579054,0.404005433916232,0.466404970215934,0.379076252723311,0.27216725686468
2019_NYH2,47215,PHW65/PHT69,2019_NYH2_plot_262,1,1,262,41,7,113,21.3,99.5992572,0.807473175573711,0.640241276265194,0.815527277011901,0.833742750235329,0.795644042232278,0.633137199614091,0.514794562306485,0.383039063644632,0.525322326880558,0.556765167925146,0.506864923747277,0.377985199437169
2019_NYH2,47160,PHN11_PHW65_0360/PHT69,2019_NYH2_plot_263,1,1,263,40,7,112,20.6,163.716448,0.827018089037592,0.716516007220596,0.861140845168042,0.86472111459829,0.818229145435028,0.719545277226894,0.498919106128921,0.435206209933572,0.577991807539559,0.584242744773291,0.535742529860177,0.437184030238601
2019_NYH2,47025,PHN11_PHW65_0063/PHT69,2019_NYH2_plot_264,1,1,264,39,7,120,19.8,169.5001336,0.822978200054802,0.768922802128513,0.866978146507808,0.852574831354381,0.835387129210659,0.771855986155917,0.484749087155174,0.464981387226993,0.572843726391228,0.572970026735832,0.542697167755991,0.46583707217555
2019_NYH2,47180,PHN11_PHW65_0422/PHT69,2019_NYH2_plot_265,1,1,265,38,7,122,19,140.344164,0.788142639571266,0.719902091714594,0.831599920385467,0.844876205145097,0.811427518015753,0.714598900324263,0.460981602910908,0.424637219757517,0.526174107031788,0.535952506322928,0.496805262275851,0.421560610709813
2019_NYH2,47076,PHN11_PHW65_0149/PHT69,2019_NYH2_plot_266,1,1,266,37,7,118,20.9,116.1656272,0.8061454051884,0.662297819169963,0.821680494042792,0.851420977369301,0.809533713378855,0.65912650694001,0.466996374110255,0.386103255626232,0.519453835970585,0.557576170495357,0.512234709432229,0.383763472962849
2019_NYH2,47039,PHN11_PHW65_0080/PHT69,2019_NYH2_plot_267,1,1,267,36,7,114,21.5,143.114606,0.828915193471841,0.756062453178085,0.868532911927585,0.870574162864405,0.846890732361321,0.763630947938177,0.473085788867408,0.4403497787103,0.563115630133283,0.574239257594279,0.548475448298978,0.443153703043321
2019_NYH2,47133,PHN11_PHW65_0303/PHT69,2019_NYH2_plot_268,1,1,268,35,7,123,20.1,122.4678436,0.799329369706934,0.715187636873826,0.858784577104083,0.86347888464436,0.835060834590246,0.722863331149462,0.451808165580174,0.413123624370673,0.556232577159531,0.564702279985403,0.533538126361656,0.416642063564464
2019_NYH2,47062,PHN11_PHW65_0125/PHT69,2019_NYH2_plot_269,1,1,269,34,7,115,21.6,135.261952,0.80954864363685,0.72519305325279,0.840592601833947,0.849883811119384,0.816976537623596,0.724251194909093,0.485135381419386,0.42532908292297,0.53377331420373,0.550480112931248,0.511213172448467,0.423992585896617
2019_NYH2,43334,F42/H95,2019_NYH2_plot_27,1,1,27,29,2,144,23,114.134636,0.846926150375652,0.750447437005307,0.856245041369149,0.878679109168806,0.862469079939668,0.745166596174632,0.531246630598941,0.443999327431823,0.552286429868719,0.579047853219919,0.576214177978884,0.440636308097185
2019_NYH2,42033,CG44/CGR01,2019_NYH2_plot_270,1,1,270,33,7,110,18.1,152.070282,0.827169065871392,0.776647699263562,0.86480636805688,0.866149335363189,0.829591754650578,0.766876345914088,0.507880861801984,0.467433282944768,0.575520742626671,0.573615477023943,0.544966817496229,0.461920341236734
2019_NYH2,47150,PHN11_PHW65_0344/PHT69,2019_NYH2_plot_271,1,1,271,32,7,122,21.1,201.28179,0.843547014657427,0.82037551521384,0.900696289827348,0.895828916368787,0.851833249539132,0.822628425978651,0.515563308454155,0.508356208689595,0.613686815129021,0.601528637007861,0.564931456343221,0.509468953679389
2019_NYH2,47042,PHN11_PHW65_0086/PHT69,2019_NYH2_plot_272,1,1,272,31,7,141,20,180.01824,0.844321882149025,0.842714970292608,0.906140367094979,0.884325823278029,0.857598290598291,0.844936736854618,0.50820381451248,0.521550986318475,0.61697031947055,0.596637129210659,0.571600804424334,0.522267880788294
2019_NYH2,47179,PHN11_PHW65_0421/PHT69,2019_NYH2_plot_273,1,1,273,30,7,138,19.2,182.328432,0.845468504760249,0.823792512717465,0.878986824139341,0.875985089410187,0.843495056142115,0.818909004458967,0.501461203779983,0.502872059064717,0.590007000325758,0.593564105716422,0.558677392324451,0.498688433501132
2019_NYH2,47213,PHN11_PHW65_0639/PHT69,2019_NYH2_plot_274,1,1,274,29,7,126,20.4,159.6906544,0.829636582614846,0.733332227575931,0.829813347749846,0.851201702823473,0.814013573054355,0.727541790718825,0.518741070688919,0.459403222729949,0.556405159448014,0.572729137984773,0.530867631397607,0.45571745686855
2019_NYH2,47192,PHN11_PHW65_0470/PHT69,2019_NYH2_plot_275,1,1,275,28,7,117,21.1,188.4993588,0.82390472831492,0.718697666575442,0.855425122255303,0.868301515030487,0.829064353946707,0.720953826335271,0.519469117091011,0.435365853658537,0.575154875146167,0.585013994414764,0.552484330484331,0.436512247645428
2019_NYH2,47115,PHN11_PHW65_0266/PHT69,2019_NYH2_plot_276,1,1,276,27,7,117,20.5,156.981018,0.838598329159418,0.763533022684016,0.881092605299454,0.876767114432823,0.827786995139936,0.767893919163605,0.501661409445156,0.463685177451876,0.592419409616091,0.589814499087225,0.54050175967823,0.464632625925035
2019_NYH2,47119,PHN11_PHW65_0276/PHT69,2019_NYH2_plot_277,1,1,277,26,7,147,19.4,165.8515872,0.831493369528507,0.80621946395765,0.870734479723314,0.862864132792665,0.825639349756997,0.796950873963007,0.492460953182053,0.473460156537487,0.567613304777549,0.566505343250808,0.526965309200603,0.468865050602223
2019_NYH2,47185,PHN11_PHW65_0432/PHT69,2019_NYH2_plot_278,1,1,278,25,7,136,19.6,153.514152,0.832773289194902,0.737967713971088,0.839321869433528,0.838223348016599,0.776850846321435,0.730735113183096,0.48116634293445,0.439392373242261,0.550889318611856,0.561396696381143,0.500055974526563,0.435601638106319
2019_NYH2,47173,PHN11_PHW65_0398/PHT69,2019_NYH2_plot_279,1,1,279,24,7,116,19.8,197.004884,0.83530403118953,0.806864680173493,0.89384414918318,0.874661573232216,0.846732864085805,0.808738662531134,0.485060990528118,0.492116502599912,0.610624415195559,0.602729341596851,0.565068543656779,0.492206898267555
2019_NYH2,47421,PHW65_MoG_0567/PHT69,2019_NYH2_plot_28,1,1,28,30,2,126,21.3,148.7779428,0.833861737856705,0.726721042286927,0.832342752583536,0.855325160657761,0.793229260935143,0.722196006557141,0.506049485099501,0.440075274435165,0.55417600621019,0.559795542148483,0.51361571979219,0.437181921972229
2019_NYH2,47178,PHN11_PHW65_0418/PHT69,2019_NYH2_plot_280,1,1,280,23,7,114,20.2,208.9505544,0.849836165860559,0.821525749376288,0.892512916628656,0.861381546289402,0.847309187015069,0.825113409243579,0.493013057026516,0.498362576453382,0.604119637422148,0.579695023579052,0.563791563056269,0.499134468393307
2019_NYH2,47056,PHN11_PHW65_0110/PHT69,2019_NYH2_plot_281,1,1,281,22,7,124,21.4,140.154804,0.830384318823402,0.744401214481716,0.849749859646934,0.850621878274434,0.813628121334004,0.739672087642332,0.475585208409005,0.448305693262052,0.555324614115706,0.563369403996122,0.523340372046254,0.445591483456487
2019_NYH2,47099,PHN11_PHW65_0223/PHT69,2019_NYH2_plot_282,1,1,282,21,7,113,20.4,119.4958384,0.823127186526219,0.686510597772531,0.823857803283915,0.832032716079452,0.789533266297972,0.683265743912114,0.485532636193899,0.400247113676426,0.533452962662619,0.547987062643189,0.507536953242836,0.39766602256298
2019_NYH2,47008,PHN11_PHW65_0022/PHT69,2019_NYH2_plot_283,1,1,283,20,7,130,19.8,170.85006,0.837467725382164,0.768444448130302,0.877271813638853,0.858833741830065,0.832561465054605,0.771898557815908,0.492310840395144,0.443629593385359,0.566310412464738,0.563305367018602,0.53625726158408,0.445152774207103
2019_NYH2,47152,PHN11_PHW65_0346/PHT69,2019_NYH2_plot_284,1,1,284,19,7,110,20.4,167.3109216,0.843079184648291,0.715381638345455,0.858496662715988,0.858126248251578,0.825116138763198,0.72391615041618,0.490261580669786,0.412932523918915,0.558097020356393,0.569302154396204,0.533396849338026,0.41753219827336
2019_NYH2,47122,PHN11_PHW65_0279/PHT69,2019_NYH2_plot_285,1,1,285,18,7,128,21.5,116.192874,0.838523517304224,0.703349334391801,0.828611692605171,0.838689427364523,0.808776604658958,0.699461839196296,0.50513155798556,0.411253113039691,0.53821050949804,0.556373919485519,0.525876487347075,0.408380205623582
2019_NYH2,47137,PHN11_PHW65_0312/PHT69,2019_NYH2_plot_286,1,1,286,17,7,108,20.4,176.271016,0.837512082129886,0.759377846872213,0.855692512423845,0.850189408041698,0.81981799899447,0.755632175328894,0.51421468538801,0.444361108469535,0.563729440874971,0.569527798461157,0.541661471426177,0.441093124124033
2019_NYH2,47191,PHN11_PHW65_0464/PHT69,2019_NYH2_plot_287,1,1,287,16,7,119,19.4,179.8421352,0.837718105877905,0.737365892360046,0.871348429085314,0.868161335945833,0.816170437405731,0.750618809486293,0.497426736696947,0.450802503434759,0.595788299059461,0.583013897307465,0.544740573152338,0.458147358760225
2019_NYH2,47208,PHN11_PHW65_0604/PHT69,2019_NYH2_plot_288,1,1,288,15,7,126,18.6,158.0781488,0.81387129047264,0.703813757280721,0.84617012870896,0.843659945148453,0.811578179989945,0.719771988362365,0.478917458436088,0.430398100308783,0.560691438116427,0.558536591023491,0.532755991285403,0.43910363751883
2019_NYH2,47009,PHN11_PHW65_0023/PHT69,2019_NYH2_plot_289,1,1,289,14,7,118,20,121.6112,0.812405746057899,0.645911047345768,0.762459817437049,0.789062585654119,0.729397352103234,0.644539908166848,0.494387339928905,0.387163595317933,0.483305262720146,0.511255675686682,0.464936148818502,0.386229864848801
2019_NYH2,47229,PHW65_MoG_0025/PHT69,2019_NYH2_plot_29,1,1,29,31,2,108,22.7,93.6801792,0.826459564001096,0.707394061529871,0.839244519299413,0.859150999007198,0.824618066029831,0.707290258553724,0.515278186672784,0.427433288273719,0.555220371641057,0.56792194092827,0.545880341880342,0.427305573293747
2019_NYH2,47012,PHN11_PHW65_0032/PHT69,2019_NYH2_plot_290,1,1,290,13,7,115,20,160.7456,0.84237759793595,0.677723744613987,0.814069380748211,0.81315354644559,0.763299480475951,0.673631970763774,0.506150399877987,0.40177349506519,0.532760827438264,0.534985374724834,0.496448298977711,0.398456500885988
2019_NYH2,47205,PHN11_PHW65_0552/PHT69,2019_NYH2_plot_291,1,1,291,12,7,110,19.2,162.353056,0.845291250071689,0.746681760255209,0.868997428593212,0.866035469224034,0.826632420806448,0.754564151897894,0.502859546158405,0.44861213624037,0.579594951448236,0.572224806529369,0.540978178704922,0.45283156826808
2019_NYH2,47153,PHN11_PHW65_0347/PHT69,2019_NYH2_plot_292,1,1,292,11,7,122,19.8,163.8473168,0.820795656579174,0.757962973713382,0.870520449961533,0.85914982421061,0.830470253058488,0.763546945346841,0.501482600189897,0.452444553177256,0.581313566076837,0.569173801465852,0.545125356125356,0.455338115467651
2019_NYH2,42146,CG119/CG108,2019_NYH2_plot_293,1,1,293,10,7,107,19.5,97.134842,0.816231368725586,0.738715256961012,0.857789283263677,0.84045302121168,0.817789006200771,0.742090793740307,0.512295143601802,0.446986605143217,0.562284324122014,0.54691253608241,0.533358806770571,0.449073237077151
2019_NYH2,47189,PHN11_PHW65_0453/PHT69,2019_NYH2_plot_294,1,1,294,9,7,124,20.1,177.1034636,0.855023083937837,0.801316331691881,0.875601300258527,0.861679697195334,0.830297469415116,0.800813561008783,0.535726055776386,0.49025975189401,0.596970314460178,0.585720402084885,0.553424836601307,0.489582935951767
2019_NYH2,47181,PHN11_PHW65_0423/PHT69,2019_NYH2_plot_295,1,1,295,8,7,137,19.3,187.9606296,0.848487402156031,0.800267040412669,0.894354417362603,0.881784236979399,0.855063013239484,0.812925060056449,0.525886862518359,0.489682039458953,0.604770375653434,0.595645050895188,0.570013742249036,0.496636700641063
2019_NYH2,42036,B37/H95,2019_NYH2_plot_296,1,1,296,7,7,148,21.7,155.5999524,0.845880441224264,0.814303939537185,0.902497106300986,0.898596855043922,0.883292228880464,0.824308003195639,0.543755504151612,0.495416359127889,0.597358728574498,0.608624079782944,0.600171381789029,0.501037891541785
2019_NYH2,47136,PHN11_PHW65_0310/PHT69,2019_NYH2_plot_297,1,1,297,6,7,129,19.4,154.319984,0.848659440376736,0.744253745639677,0.845417201628338,0.84808399321267,0.801410423998659,0.740046524742704,0.553828085670407,0.458707759479697,0.562935527275342,0.566768790849673,0.528639349756997,0.455824715336579
2019_NYH2,47004,PHN11_PHW65_0015/PHT69,2019_NYH2_plot_298,1,1,298,5,7,126,19.4,201.5486824,0.847437063303688,0.797772669199823,0.889021409907194,0.869996420035738,0.847612703200939,0.806438548914561,0.558188109468386,0.490166171198922,0.612232826676093,0.585994066383208,0.569236970001676,0.494796582103869
2019_NYH2,47120,PHN11_PHW65_0277/PHT69,2019_NYH2_plot_299,1,1,299,4,7,134,18.4,208.3414464,0.841221587107381,0.822633057170422,0.901653185841321,0.885858358040876,0.854211697884692,0.833003417956081,0.546170767299445,0.516387186483222,0.623052835131932,0.607122350497832,0.571498590490509,0.521303575403279
2019_NYH2,47407,PHW65_MoG_0511/PHT69,2019_NYH2_plot_3,1,1,3,5,2,131,19.4,182.6402448,0.837219505558873,0.766079233046666,0.871246959016905,0.867297707484623,0.832928272163566,0.759809312135964,0.51031244567723,0.474008895818302,0.586679419735374,0.588063320223848,0.549835428188369,0.469484412967217
2019_NYH2,47342,PHW65_MoG_0271/PHT69,2019_NYH2_plot_30,1,1,30,32,2,137,20.8,179.8011072,0.8382209562408,0.760246672648113,0.877893248497702,0.880762260971167,0.845260164129549,0.772821865246874,0.502572406278078,0.45888913237327,0.588808350487597,0.586390255439183,0.55596784230199,0.465315569340665
2019_NYH2,47043,PHN11_PHW65_0087/PHT69,2019_NYH2_plot_300,1,1,300,3,7,127,19.2,176.5483232,0.85981418111606,0.814792252997027,0.901047705138731,0.88469422233975,0.862909669850846,0.824633925189983,0.54696616898303,0.506585061770373,0.615957599732407,0.604405752994837,0.580625775096363,0.512690224828124
2019_NYH2,47083,PHN11_PHW65_0176/PHT69,2019_NYH2_plot_301,1,1,301,3,8,107,18.6,156.6223912,0.856039814690907,0.759366545521702,0.870052329167793,0.879767156862745,0.838797888386124,0.772678063495055,0.549647160781765,0.458556155997227,0.582723750511162,0.59394419306184,0.559687447628624,0.466866855384817
2019_NYH2,47200,PHN11_PHW65_0505/PHT69,2019_NYH2_plot_302,1,1,302,4,8,122,18.6,204.234228,0.848931466282835,0.792148317821541,0.892326811247652,0.886578536142561,0.842628959276018,0.802800607060814,0.551246214901452,0.478035825281121,0.603131294228543,0.595810745923828,0.556049773755656,0.483878057073668
2019_NYH2,47015,PHN11_PHW65_0048/PHT69,2019_NYH2_plot_303,1,1,303,5,8,131,19.5,137.699436,0.840263092259903,0.72446571184515,0.846269519472688,0.857473268083493,0.813336340286913,0.718020390166499,0.547369203366815,0.440441971233721,0.569915649540127,0.576807801161842,0.538872141827977,0.436509621471597
2019_NYH2,47175,PHN11_PHW65_0407/PHT69,2019_NYH2_plot_304,1,1,304,6,8,124,19.3,200.1008148,0.831373696049756,0.796479218471984,0.860491702672892,0.865345250052385,0.815038210155857,0.79173529273545,0.546651372931363,0.485488229695388,0.580810686039536,0.584079752015953,0.543140606670018,0.482195647185986
2019_NYH2,47046,PHN11_PHW65_0092/PHT69,2019_NYH2_plot_305,1,1,305,7,8,133,19.9,206.7025356,0.850304281608646,0.778813551146191,0.889821364891649,0.885603999567716,0.847457013574661,0.78853979206232,0.550509345109509,0.481583898056306,0.609802401152199,0.604450333532247,0.571051282051282,0.48817088374896
2019_NYH2,47049,PHN11_PHW65_0100/PHT69,2019_NYH2_plot_306,1,1,306,8,8,128,21.4,165.7051488,0.854593370000731,0.736594599883954,0.863148344526924,0.866359392844247,0.844832244008714,0.742923705503631,0.578428767066704,0.448774837129622,0.581521773785513,0.584858065628554,0.566441763029998,0.453168409616772
2019_NYH2,47093,PHN11_PHW65_0209/PHT69,2019_NYH2_plot_307,1,1,307,9,8,110,21.2,167.86764,0.849329560878625,0.753861166629347,0.835203459962988,0.850861983902116,0.806480308362661,0.748598728931866,0.555421437993462,0.460505524640422,0.5663330075756,0.582245340024339,0.545086475615887,0.457562827753405
2019_NYH2,47040,PHN11_PHW65_0081/PHT69,2019_NYH2_plot_308,1,1,308,10,8,111,20.7,184.2827324,0.847850019435789,0.723944070790589,0.834713298539635,0.849346753173449,0.816478967655438,0.72749935727851,0.545277103366534,0.438162314129092,0.557554183214466,0.573814301145357,0.542963465728172,0.439544510882035
2019_NYH2,47052,PHN11_PHW65_0105/PHT69,2019_NYH2_plot_309,1,1,309,11,8,125,19.9,175.8614724,0.846093065966216,0.730603230256747,0.874502478278778,0.881632415786828,0.847098877157701,0.742044819877948,0.540790318305553,0.431061072773806,0.577763771517348,0.587276112368024,0.555933634992458,0.436675092071789
2019_NYH2,47304,PHW65_MoG_0170/PHT69,2019_NYH2_plot_31,1,1,31,33,2,123,21.5,111.320536,0.8188738401695,0.730887004411661,0.856173940767541,0.865757371208273,0.81706804089157,0.731341726032017,0.541713462977379,0.449212282087222,0.581507218652749,0.580272618531225,0.54897502932797,0.449191967778229
2019_NYH2,47028,PHN11_PHW65_0066/PHT69,2019_NYH2_plot_310,1,1,310,12,8,123,18.5,135.03735,0.844857254520671,0.691154763725972,0.850234282349624,0.835486028474247,0.824459359812301,0.698085933936524,0.530203704233273,0.393130019281206,0.537642331710634,0.536521434552763,0.525214848332495,0.396981835170273
2019_NYH2,47103,PHN11_PHW65_0237/PHT69,2019_NYH2_plot_311,1,1,311,13,8,124,19.5,168.694512,0.834225595340509,0.710821218378794,0.813166018616708,0.807140832209551,0.792359665058782,0.707643962702803,0.524714676250741,0.413516778486384,0.527302240797344,0.530806664066697,0.515348409864478,0.412328089278853
2019_NYH2,47186,PHN11_PHW65_0443/PHT69,2019_NYH2_plot_312,1,1,312,14,8,126,20.2,149.3463384,0.850197735252697,0.726210044147364,0.820375522425301,0.816345712335567,0.799683090330149,0.725378238141443,0.511274924009253,0.429465393939897,0.534114042930711,0.538772648299826,0.523594268476621,0.42927700052247
2019_NYH2,47128,PHN11_PHW65_0291/PHT69,2019_NYH2_plot_313,1,1,313,15,8,124,20.6,188.9421456,0.844819125511167,0.784833863256415,0.87733303204292,0.858167428645713,0.847445282386459,0.792083468097517,0.507902682058077,0.479106283688706,0.589911975266796,0.569357321968647,0.562887045416457,0.482838921554805
2019_NYH2,47210,PHN11_PHW65_0614/PHT69,2019_NYH2_plot_314,1,1,314,16,8,137,19.1,182.6391928,0.846692262925985,0.7615861649684,0.871099233433681,0.851614579346467,0.843185017596782,0.765693047273893,0.510154358544137,0.448132587988843,0.574565782890063,0.565417081300756,0.552724317077258,0.450256397497671
2019_NYH2,47007,PHN11_PHW65_0021/PHT69,2019_NYH2_plot_315,1,1,315,17,8,138,18.7,144.114006,0.83821369171653,0.720247523794517,0.829566570742212,0.829820868358526,0.823105077928607,0.716801707289429,0.50054534911137,0.411922276312188,0.533893123018275,0.542001099505223,0.533852019440255,0.408471898557816
2019_NYH2,47102,PHN11_PHW65_0227/PHT69,2019_NYH2_plot_316,1,1,316,18,8,115,20.8,126.3940128,0.834227124714039,0.64462062845722,0.797257951607649,0.831425745896765,0.808595441595442,0.640685814966937,0.498046990001721,0.361317979891802,0.499923758828381,0.523726812385903,0.501099379922909,0.358658570542553
2019_NYH2,47079,PHN11_PHW65_0158/PHT69,2019_NYH2_plot_317,1,1,317,19,8,100,20.3,148.2368992,0.828720930602025,0.656719686539127,0.824204354064001,0.837821413412397,0.802591109208756,0.660980171005382,0.499712189526597,0.357722888129034,0.50954109745701,0.52991312029245,0.503683434565788,0.358354550053491
2019_NYH2,47174,PHN11_PHW65_0402/PHT69,2019_NYH2_plot_318,1,1,318,20,8,96,22.1,149.7241116,0.851448125561567,0.628104667044297,0.83065380270171,0.84629056165232,0.828668845315904,0.633713437440393,0.511518731639552,0.338272436970852,0.51343397167987,0.543848067244564,0.531278699513994,0.340360145185947
2019_NYH2,41896,LH74/PHN82,2019_NYH2_plot_319,1,1,319,21,8,107,24,116.490064,0.824345332543157,0.570950509063064,0.763177725622887,0.804274444021558,0.789283384493307,0.565174888399164,0.48712739044269,0.314073389118794,0.466445515186196,0.510608345902464,0.504098394203262,0.310475800638664
2019_NYH2,47387,PHW65_MoG_0422/PHT69,2019_NYH2_plot_32,1,1,32,34,2,148,20.7,136.5644332,0.780348435598514,0.708521381201571,0.798090423578025,0.828083117582843,0.750196413608178,0.70496844444813,0.489055131370325,0.436914466900534,0.529069286325854,0.557454942996449,0.495608178314061,0.434280967427151
2019_NYH2,47212,PHN11_PHW65_0637/PHT69,2019_NYH2_plot_320,1,1,320,22,8,111,20.6,114.9356288,0.830339881037858,0.574403098332241,0.749526459392442,0.758936305534872,0.75574476286241,0.568459237635559,0.491965646595269,0.321654600089013,0.459111164556052,0.475383624968975,0.465849002849003,0.318403949765441
2019_NYH2,47033,PHN11_PHW65_0073/PHT69,2019_NYH2_plot_321,1,1,321,23,8,93,20.1,131.0414332,0.82310122298798,0.599601971947843,0.797324905218362,0.810148182605577,0.77842617730853,0.605260502622027,0.488916723065827,0.326988589770624,0.483615633598791,0.511302193215332,0.482938662644545,0.329969481095695
2019_NYH2,47126,PHN11_PHW65_0286/PHT69,2019_NYH2_plot_322,1,1,322,24,8,122,19.4,165.4276312,0.823393170072709,0.678722313414014,0.832193597127787,0.835583607629731,0.815406234288587,0.68289517696265,0.494405806521504,0.386717329794081,0.518859709313206,0.532847911829269,0.522062342885872,0.388472479080452
2019_NYH2,47139,PHN11_PHW65_0316/PHT69,2019_NYH2_plot_323,1,1,323,25,8,131,20.9,153.528354,0.826483906529788,0.679244380679101,0.788542199488491,0.799418991955757,0.772917378917379,0.674514446770421,0.497793368891268,0.401399059553329,0.513102253273172,0.519981774761187,0.499781297134238,0.397916043637317
2019_NYH2,47077,PHN11_PHW65_0154/PHT69,2019_NYH2_plot_324,1,1,324,26,8,137,19.7,206.2894152,0.847943566116729,0.787909748480491,0.861631876774395,0.848321785435654,0.836505446623094,0.780123596033648,0.508697037476024,0.46072696088673,0.556002880498033,0.554229654320816,0.536758169934641,0.456505861896429
